,name,id1,id2,price_per_L,gender,page,url,description,other_text
581,"1881, EdT 100 ml",952552,0719346360500,459.9,men,2,https://www.rossmann.de/de/pflege-und-duft-cerruti-1881-edt-100-ml/p/0719346360500,,"<ul><li>Kopfnoten: Lavendel, Nelke, Galbanharz, Bergamotte, Wacholder, Zypresse und Elemiharz</li><li>Herznoten: Vetiver, Ylang-Ylang, Rose, Maiglöckchen und Cassia</li><li>Basisnoten: Moschus, Sandelholz, Patschuli, Eichenmoos, Zeder, Pfeffer und Kiefernrinde</li></ul>"
582,"Classic, EdT 100 ml",436007,3386460058391,299.9,men,2,https://www.rossmann.de/de/pflege-und-duft-lagerfeld-classic-classic-edt-100-ml/p/3386460058391,,"<ul><li>Kopfnoten: Zitrone, Bergamotte, Aldehyde, Tee, grüne Töne, Salbei</li><li>Herznoten: Jasmin, Tabak, Irisoel, Rose, Sandelholz, Patchouli, Zeder</li><li>Grundnoten: Bernstein, Tonkabohnen, Vanille, Moschus, Moos</li><li>Duftfamilien: holzig, orientalisch</li></ul>"
583,"Playboy VIP, EdT 60 ml",153436,5050456007080,216.5,men,2,https://www.rossmann.de/de/pflege-und-duft-playboy-playboy-vip-edt-60-ml/p/5050456007080,"VIP, der vegane, bernsteinfarbene Fougère-Duft, verströmt die Anziehungskraft des exklusiven, modernen Lebensstils. Der Duft beginnt mit einem sanften Akzent von gereiftem Rum und wird durch eine aquatische Herznote belebt, bevor er sich auf einer warmen Basis aus dunklem Tonka niederlässt. ",<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote:</b> Reifer Rum</li><li><b>Herznote:</b> Aquatische Noten</li><li><b>Basisnote:</b> Dunkle Tonkabohne</li><li><b>Duftfamilie:</b> holzig</li></ul>
584,"K for Men, EdP 50 ml",104406,3423473101154,999.8,men,2,https://www.rossmann.de/de/pflege-und-duft-dolceundgabbana-k-for-men-edp-50-ml/p/3423473101154,"Der moderne Mann ist ein König und das Eau de Parfum für Männer Dolce & Gabbana K by Dolce & Gabbana ist der Schlüssel zu seinem Herzen. Der magnetisierende Duft verkörpert den Mann, der den Weg zu seinem Schicksal selbst wählt. Er unterstreicht den leidenschaftlichen, selbstbewussten Charakter seines Trägers. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote: </b>Kardamom, Blutorange, prickelnder Zitrus, Wacholder</li><li><b>Herznote:</b> Geranium, Feigennektar, Lavandin, prickelnder Zitrus, Salbei</li><li><b>Basisnote: </b>Vetiver, Zeder, Patchouli, Cypriol</li><li><b>Duftfamilie:</b> aromatisch, würzig, holzig</li></ul>"
585,"Inspired Nature Man, EdP 30 ml",166589,3616304940682,566.33,men,2,https://www.rossmann.de/de/pflege-und-duft-mexx-inspired-nature-man-edp-30-ml/p/3616304940682,"Mexx bietet ein neues Dufterlebnis für Körper, Geist und Zuhause. Entwickelt, um die Sinne zu erwecken, strahlt die Inspired Nature Kollektion ein Gefühl der inneren Harmonie aus. Das Mexx Inspired Nature Eau de Parfum für Männer lädt dazu ein, tief durchzuatmen, sich mit dem Hier und Jetzt zu verbinden und den Moment zu genießen. Der aromatisch-holzige Herrenduft verleiht ein Gefühl von Ruhe und Gelassenheit und erinnert an einen entspannenden Nachmittagsspaziergang in der Natur. Das stimmungsaufhellende, langanhaltende Eau de Parfum ist eine aromatische Mischung aus Salbei, Zitrone und frischen Meeresnoten, abgerundet mit erdigem Zedernholz. Inspiriert von der Unvollkommenheit der Natur, befindet sich der aromatisch-holzige Duft in einem organisch geformten Flakon, der sich wunderbar anfühlt und angenehm in der Hand liegt. Die vegane Formel ist dermatologisch getestet und der Flakon des Eau de Parfums besteht zu 25 % aus recyceltem Glas. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote: </b>Muskatellersalbei, Zitrone</li><li><b>Herznote:</b> Meeresnoten</li><li><b>Basisnote: </b>Zedernholz</li><li><b>Duftfamilie: </b>aromatisch-holzig</li></ul>"
586,"Signature For Him, EdP 100 ml",132755,4260609793086,399.9,men,2,https://www.rossmann.de/de/pflege-und-duft-karl-kani-signature-for-him-edp-100-ml/p/4260609793086,"Baut auf einem klassischen Fougere Duft auf und zitiert somit den Old-School Hip Hop im Stile von Shakur, Run DMC oder Public Enemy.Durch Lavender und Salbei in der Kopfnote erhält der Duft allerdings einen sehr modernenSpin. Die in Zedernholz gehüllte Pfingsrose läßt den Herz-Akkord edel und elegant holzig auftreten.Rosenakkorde in Herrendüfte gelten schlechthin als avantgardistisch. In Drydown verbindet sich angenehmes Musk mit intensiven Moosen und gibt dem Duft dadurch eine verwegene Sexyness. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote:</b> Lavendel, Salbei</li><li><b>Herznote: </b>Pfingstrose Zedernholz</li><li><b>Basisnote: </b>Moos, Moschus</li><li><b>Duftfamilie: </b>Chypre-frisch, holzig</li></ul>"
587,"Classic Red, EdT 100 ml",080835,7640111493693,199.9,men,2,https://www.rossmann.de/de/pflege-und-duft-jaguar-classic-red-edt-100-ml/p/7640111493693,"Jaguar Classic Red - ein ausdrucksstarker und dynamischer Duft, der zunächst mit Aromen von sizilianischer Bergamotte, schwarzer Johannisbeere und Himbeere einen kräftigen Schub bietet. Der ozonische Akkord in der Herznote sorgt für Frische, gefolgt von einem blumigen Duft und der Würze von Lorbeer- und Pfefferöl. Holznoten von Zedernholz und Patschuli zerstäuben eine warme und sinnliche Note in der Basisnote - eine dynamische Ingredienzienkombination mit einer außergewöhnlichen Persönlichkeit. ","<ul><li>Duftfamilien: cremig, würzig</li><li>Kopf: Bergamotte, Heidelbeere, Himbeere</li><li>Herz: Jasmin, Ozon, Pfeffer</li><li>Grund: Amber, Patschuli, Tonkabohne, Vanille, Zeder</li></ul>"
588,"Roma Uomo, EdT 75 ml",904551,4084500236059,626.53,men,2,https://www.rossmann.de/de/pflege-und-duft-laura-biagiotti-roma-uomo-edt-75-ml/p/4084500236059,"Der elegante Laura Biagiotti Roma Uomo ist der männliche Part der bekannten Roma Parfümserie. Ein sinnlicher Duft, bei dem die Frische der Zitrusfrüchte auf die Würze der Kiefernrinde und Wachholder treffen. Abgerundet wird dieser maskuline Duft mit edlen Hölzern, Patchouli und Benzoeharz. Roma Uomo ist ein zeitloser Duftklassiker für den gefühlvollen Mann. ","<ul><li><b>Zielgruppe</b>: für Ihn</li><li><b>Kopfnoten: </b>Basilikum, Lorbeer, Mandarine, Pink Grapefruit</li><li><b>Herznote: </b>Rosengeranie</li><li><b>Basisnoten: </b>Amber, Massoiaholz, Moschus, Sandelholz, Vanille, Zedernholz</li></ul>"
589,"Magic Man, EdT 30 ml",096883,3616301640905,433.0,men,2,https://www.rossmann.de/de/pflege-und-duft-bruno-banani-magic-man-edt-30-ml/p/3616301640905,"Provozierend charismatisch lächelt er und schon ist es um jede Frau geschehen: Der Magic Man betritt den Raum. Selbstbewusst beherrscht er die Kunst der Verführung und das Spiel des heißen Flirts. Eine magische Duftkomposition aus Muskat, Kardamom, Weihrauch und schwarzem Pfeffer leitet das Spiel mit Würze ein. Eine sanfte Herznote mit Kakaoholz, Piment, süßen Alpenveilchen, Samtblumen und Pekannuss zieht jedes Flirtobjekt in seinen Bann. Dank der Basisnote aus Holzaromen, klassischem Patchouli und besonderem Amber ist es um jede Frau geschehen! Der perfekte Duft für den Mann, der weiß,was er möchte. Der düstere Flakon in dunklem Violett strahlt schlichte Eleganz und gleichzeitig verlockende Schärfe aus. Na Ladies? Schon verzaubert? bruno banani - Not for everybody! Nonkonform, individuell und trendig: Der Chemnitzer Unterwäschen- und Dessoushersteller bruno banani ist seit seinen Anfängen 1994 aus der deutschen Modebranche nicht mehr wegzudenken. Seit mehr als 20 Jahren steht das Unternehmen für Qualität und Exklusivität. Neben hochwertiger Unterwäsche ist die Kultmarke auch für unwiderstehlich aufregende Düfte und einzigartige Accessoires bekannt - gemacht für Individualisten! ","<ul><li><b>Zielgruppe</b>: für Ihn</li><li><b>Kopfnote</b>: Noten aus Muskat, Kardamom, Weihrauch, schwarzer Pfeffer</li><li><b>Herznote</b>: Kakaoholz, Piment, Alpenveilchen, Samtblume und Pekannuss</li><li><b>Basisnote</b>: Holzaromen, Patchouli, Amber</li><li>Duftfamilie: frisch, holzig, ambriert</li></ul>"
590,"Drakkar Noir, EdT 100 ml",107254,3360372009436,449.9,men,2,https://www.rossmann.de/de/pflege-und-duft-guy-laroche-drakkar-noir-edt-100-ml/p/3360372009436,"Rasant männlich ist sein Duft: Sportlich frisch durch Mandarinen, Zitronen und Lavendelextrakte, Chypre mit einer würzigen Note aus Koriander, Wachholderbeeren und Engelswurz und Intensität durch Eichenmoos, Patchouli und Vetiver. Sportlich dynamisches Design für die Verpackung, schlichte schwarze, männliche Form für den Flakon. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote: </b>Zitronenverbene, Zitrone, Rosmarin, Lavendel, Bergamotte, Beifuß, Basilikum</li><li><b>Herznote:</b> Zimt, Wacholder, Nelke, Jasmin</li><li><b>Basisnote:</b> Zedernholz, Vetiver, Tanne, Sandelholz, Patchouli, Leder, Eichenmoos, Amber</li><li><b>Duftfamilie:</b> aromatisch</li></ul>"
591,"Light Blue, EdT 75 ml",109881,3423473020509,933.2,men,2,https://www.rossmann.de/de/pflege-und-duft-dolceundgabbana-light-blue-edt-75-ml/p/3423473020509,"Light Blue Pour Homme ist Lebensfreude pur, gepaart mit mediterraner Verführungskunst. Ein Duft, der die Energie und Schönheit des sonnenverwöhnten Mittelmeeres widerspiegelt. Der Auftakt des Eau de Toilettes wird von frischer Bergamotte, saftiger, sonnengetränkter sizilianischer Mandarine, frostiger Grapefruitschale und würziger Wacholderbeere dominiert. In der betont maskulinen Herznote entfalten kräftiger Szechuanpfeffer und sinnliches Rosenholz in Verbindung mit einem dezenten Mix aus amerikanischen Moschusholz, Weihrauch und Eichenmoos natürliche Anziehungskraft. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote:</b> Mandarine, Bergamotte, Wacholder, Grapefruit</li><li><b>Herznote:</b> Rosmarin, Pfeffer, Rosenholz</li><li><b>Basisnote:</b> Moschus, Weihrauch, Eichenmoos</li></ul>"
592,"Superior Men, After Shave Lotion 50 ml",925440,4011700858026,219.8,men,2,https://www.rossmann.de/de/pflege-und-duft-soliver-superior-men-after-shave-lotion-50-ml/p/4011700858026,Die After Shave Lotion pflegt die Haut nach der Rasur und vervollständigt das Dufterlebnis von s.Oliver Superior Men. Mit dem passenden Duft s.Oliver Superior Men inszeniert man souverän seinen fesselnden Charme und seine faszinierende Aura - immer ohne Scheu und voller Genuss. Hautverträglichkeit dermatologisch bestätigt. ,"<ul><li><b>Zielgruppe</b>: für Ihn</li><li><b>Kopfnote</b>: Bergamotte, Zitrone, Grapefruit</li><li><b>Herznote</b>: Kardamon, Rosmarin, Iris</li><li><b>Basisnote</b>: Zedernholz, Vetiver, Balsamische Noten</li><li><b>Duftfamilie</b>: holzig, würzig</li></ul>"
593,"FYI EdP, 50ml",144705,3616304892813,339.8,men,2,https://www.rossmann.de/de/pflege-und-duft-david-beckham-fyi-edp-50ml/p/3616304892813,"David Beckham Fragrances präsentiert Follow Your Instinct Eau de Parfum for Men, ein aufregendes, langanhaltendes Parfum für abenteuerlustige Männer, die ihre Ambitionen verfolgen Inspiriert von Davids Leidenschaft für das Leben verkörpert dieser holzige Fougère-Duft seinen wagemutigen Geist und seine Energie. Den Auftakt zu diesem Duft macht ein lebhafter Akkord von geeister Zitrone, der für eine belebende Strahlkraft sorgt, die in eine raffinierte Herznote mit reinen blumigen Noten von Orangenblüte übergeht. Die holzige Basisnote mit moosigen Akkorden verleiht der raffinierten Komposition dieses David Beckham Parfums einen erdigen Eindruck Mit seinen klaren Linien, der hochwertigen schwarzen Kappe und dem raffinierten silbernen Etikett verströmt der Flakon dezente Eleganz ",<ul><li><b>Zielgruppe: </b>für Ihn</li><li><b>Kopfnote: </b>Geeister Zitronenakkord</li><li><b>Herznote: </b>Orangenblütennoten</li><li><b>Basisnote: </b>Moosige Noten</li><li><b>Duftfamilie: </b>Fougère</li></ul>
594,"For Men, EdT 100 ml",222662,3562700361005,189.9,men,2,https://www.rossmann.de/de/pflege-und-duft-jaguar-for-men-edt-100-ml/p/3562700361005,"Die legendäre Duftkomposition: ein Zitrus-Kräuter-Duft, der das klassische Image von Jaguar widerspiegelt. Eine Harmonie aus Bergamotte, Grapefruit, Mandarine und Orange erinnert an eine Note von Frische, während ein Hauch von Gardenie ihr einen originellen Akzent verleiht. Die Sinnlichkeit kommt aus seinem ""Herz"" mit Muskatnuss und Nelken, während sich Sandelholz, Kiefer und Zeder mit Patschuli für geheimnisvolle Obertöne vermischen. Alle basieren auf männlichen Noten von Ambra, Tabak und Leder. ","<ul><li>Duftfamilie: ledrig</li><li>Kopfnote: Gardenie, Bergamotte, Mandarine, Grapefruit, Orange</li><li>Herznote: Pinie, Patschuli, Zedernholz, Muskatnuss, Sandelholz</li><li>Basisnote: Tabak, Leder</li></ul>"
595,"Ice Dive, EdT 50 ml",119269,3616303321925,159.8,men,2,https://www.rossmann.de/de/pflege-und-duft-adidas-ice-dive-edt-50-ml/p/3616303321925,"adidas Ice Dive Eau de Toilette ist ein aromatischer Herren-Duft mit Zitrusnoten, der die belebenden Momente des Extremsports einfängt. Der Duft verleiht dem Tag einen Hauch von Aufregung und Lebendigkeit. Inhaltsstoffe wie natürliches ätherisches Pfefferminz- und Grapefruitöl sorgen für eine spritzige Note: Das Eau de Toilette startet mit frischer Pfefferminze und klingt mit frischer Bergamotte und Grapefruit aus. In der Herznote geben Geranie und Noten von Lavendel mit einem Hauch Thymian einen erfrischenden Kick. Die Kombination aus erdigem Patschuli und würzigem Zedernholz sorgt für eine aromatische Basis. Dank der langanhaltenden Duft-Komposition ist das erfrischende Eau de Toilette der perfekte Begleiter für den ganzen Tag. Auch beim Thema Nachhaltigkeit überzeugt das Parfum: Der Flakon besteht zu 25% aus recyceltem Glas, der Verschluss zu 50% aus recyceltem Kunststoff. Der Duft basiert auf einer veganen Formel. adidas Ice Dive Eau de Toilette: Aromatisch-zitrischer Duft der dem Tag einen Hauch von Lebendigkeit verleiht. Besonders langanhaltend, vegan und mit natürlichen ätherischen Ölen angereichert. adidas Ice Dive Eau de Toilette fängt die belebenden Momente des Extremsports ein – ein erfrischendes Dufterlebnis mit Zitrusnoten und einer aromatischen Basis. Natürliche Inhaltsstoffe: Eine Komposition mit ätherischem Pfefferminz- und Grapefruitöl. Dank der langanhaltenden Duft-Komposition ist das Eau de Toilette der perfekte Begleiter für den ganzen Tag.Nachhaltig verpackt: Der Flakon des Eau de Toilette besteht zu 25% aus recyceltem Glas und der Verschluss zu 50% aus recyceltem Kunststoff. ","<ul><li><b>Zielgruppe</b>: für Ihn</li><li><b>Kopfnote</b>: Pfefferminze, Bergamotte, Grapefruit</li><li><b>Herznote</b>: Geranie, Noten von Lavendel, Thymian</li><li><b>Basisnote</b>: Patschuli, Zedernholz</li><li><b>Duftfamilie:</b> aromatisch-zitrisch</li></ul>"
596,"Private Number for Men, EdT 100 ml",939195,4013670841022,599.9,men,2,https://www.rossmann.de/de/pflege-und-duft-etienne-aigner-private-number-for-men-edt-100-ml/p/4013670841022,,"<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote:</b> Basilikum, Bergamotte, fruchtige Noten, Galbanum, Lavendel, Neroli</li><li><b>Herznote:</b> Gartennelke, Jasmin, Muskatellersalbei, Rose, Tanne</li><li><b>Basisnote:</b> Ambra, Eichenmoos, Moschus, Tonkabohne, Virginiazeder</li><li><b>Duftfamilie:</b> holzig, würzig</li></ul>"
597,"Dylan Blue, EdT 50 ml",103714,8011003825738,1199.0,men,2,https://www.rossmann.de/de/pflege-und-duft-versace-dylan-blue-edt-50-ml/p/8011003825738,"Pour Homme Dylan Blue ist ein holzig-aromatischer Fougère-Duft von Versace in einem außergewöhnlichen Packaging: tiefes, sinnliches Blau, veredelt mit dem Versace-typischen griechischen Friesmuster in Gold. Der klassische Flakon im gleichen charaktervollen Blau erinnert an die Tiefgründigkeit und Frische des Mittelmeeres. Der ikonische Medusenkopf in Gold fügt sich perfekt in das schlichte, klare Design ein. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote:</b> Grapefruit, Bergamotte, Feigenblatt</li><li><b>Herznote:</b> Patchouli, Schwarzer Pfeffer, Veilchenblatt</li><li><b>Basisnote: </b>Safran, Tonkabohne, Moschus</li><li><b>Duftfamilie:</b> aromatisch</li></ul>"
598,"Cool Water Wave, EdT 40 ml",079527,3614223379897,674.75,men,2,https://www.rossmann.de/de/pflege-und-duft-davidoff-cool-water-wave-edt-40-ml/p/3614223379897,"Cool Water von Davidoff ist ein Duft, der den Charakter Ihrer starken, männlichen Persönlichkeit dezent unterstreicht. Mit seinen kontrastreichen Nuancen vereint der elegante Herrenduft nicht nur die Frische des Ozeans, sondern weiß ebenfalls die Lebensgeister zu wecken. Belebende Aromen treffen hier auf Maskulinität und Abenteuerlust. Wie ein Sprung von der Klippe entfalten sich die unterschiedlichen Nuancen auf der Haut. ","<ul><li>Kopfnote: Grapefruit, Pfeffer</li><li>Herznote: Wachholder</li><li>Basisnote: Patchouli, Sandelholz</li><li>Duftrichtung: aromatisch, frisch</li></ul>"
599,"OVERKILL, EdP 100 ml",146756,4260609793680,399.9,men,2,https://www.rossmann.de/de/pflege-und-duft-motoerhead-overkill-edp-100-ml/p/4260609793680,"OVERKILL, die Motörhead Hymne aus 1979. Das Parfum fängt die Wucht und den Speed des Stücks als Duft ein, mit animalischem Prickeln und würdiger Tiefe. ","<ul><li><b>Zielgruppe</b>: für ihn</li><li><b>Kopfnote</b>: Ginger, Weihrauch, Zitrone</li><li><b>Herznote</b>: Schwarzer Pfeffer, Styrax</li><li><b>Basisnote</b>: Gaiac-Holz, Patchouli, Texas-Zeder, Musk</li><li><b>Duftfamilie</b>: grün-aquatisch, holzig, aschig</li></ul>"
600,"Classic Chromite, EdT 100 ml",018846,7640171190518,199.9,men,2,https://www.rossmann.de/de/pflege-und-duft-jaguar-classic-chromite-edt-100-ml/p/7640171190518,"Jaguar Chromite betört als frische, holzige und orientalische Kreation für Männer. In der Kopfnote entfalten sich Mandarine, Grüner Apfel und Weihrauchessenz. Pachouli-Essenz und Zedernholz bilden das Herz der Komposition. Im Ausklang des Eau de Toilette verbinden sich Tonkabohnenabsolue, Ambroxan und Praline. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote:</b> Mandarine, grüner Apfel, Weihrauchbaumholz</li><li><b>Herznote:</b> Patschuli-Essenz, Zedernholz</li><li><b>Basisnote: </b>Tonkabohnenabsolue, Ambroxan, Praline</li><li><b>Duftfamilie: </b>frisch, holzig, orientalisch</li></ul>"
601,"For Men Azure, EdT 100 ml",102014,7640111505631,489.9,men,2,https://www.rossmann.de/de/pflege-und-duft-bentley-for-men-azure-edt-100-ml/p/7640111505631,"Der olfaktorische Charakter des Duftes wird durch die blauen Linien der Flasche unterstrichen: Das mediterrane Blau vermittelt ein Gefühl von Freiheit und Frische. Die Flasche hat eine abgerundete Silhouette, die an die eleganten Kurven der Bentley-Limousinen erinnert. Die Metallkappe ist mit einem Diamantschliff verziert, um die hohe Qualität der eleganten Glasflasche zu unterstreichen. Das charakteristische Bentley-Logo, das geflügelte B, ist auf der Schulter der Flasche aufgedruckt und ziert die Vorderseite des Gehäuses. Enthält Noten von Ananas, Veilchenblatt, Pfeffer, Lavendel, Salbei, Tee, Kaschmirholz und Tonkabohne. ","<ul><li><b>Zielgruppe: </b>für Ihn</li><li><b>Kopfnote: </b>Bergamotte, Zitrone, Mandarine, Ananas, Veilchenblätter</li><li><b>Herznote: </b>Piment, Tee-Akkord, Lavendel, Muskatellersalbei</li><li><b>Basisnote: </b>Kaschmirholz, Tonkabohne, Orcanox</li><li><b>Duftfamilie: </b>holzig, frisch, würzig</li></ul>"
602,"pour Homme, EdT 25 ml",954440,0688575003666,999.6,men,2,https://www.rossmann.de/de/pflege-und-duft-cerruti-pour-homme-edt-25-ml/p/0688575003666,"Cerruti 1881 pour Homme von Cerruti ist ein klassisches Herren Eau de Toilette mit aromatischen und holzigen Duftnoten. Im Auftakt besticht der Duft durch erfrischende Noten, im Herzen machen sich dann schon die ersten holzigen Noten breit, die Cerruti 1881 pour Homme sein einzigartiges Aroma verleihen. ","<ul><li><b>Zielgruppe:</b> für Ihn</li><li><b>Kopfnote: </b>Schwarze Johannisbeere, Kümmel, Basilikum</li><li><b>Herznote: </b>Moos, Rose</li><li><b>Basisnote:</b> Edelhölzer, Moschus, Vetiver</li><li><b>Duftfamilie: </b>holzig, aromatisch</li></ul>"
603,"Caractère, EdT 50 ml",124689,3357555040010,299.8,men,2,https://www.rossmann.de/de/pflege-und-duft-daniel-hechter-caractere-edt-50-ml/p/3357555040010,"Daniel Hechter Caractère ist der erfolgreiche Herrenduft für den selbstbewussten und charakterstarken Mann, der sich selbst nicht all zu ernst nimmt. In der Kopfnote des erfolgreichen Herrenduftes erwarten Sie spanndene Duftnoten wie Artemisia, Bergamotte und Zitrone. Die Herznote setzt sich aus Duftnoten wie Basilikum, Gartennelke und Jasmin. Die Basisnote baut auf Duftnoten wie Bibergeil, Eichemoos, Leder und Zedernholz. Der schlichte Flakon und die braune Farbgebung des Flakons unterstützen den eigentlichen Duft. Frankreich ","<ul><li><b>Zielgruppe: </b>für Ihn</li><li><b>Kopfnote: </b>Artemisia, Bergamotte, Zitrone</li><li><b>Herznote: </b>Basilikum, Nelke, Jasmin</li><li><b>Basisnote: </b>Bibergeil, Eichenmoos, Leder, Zedernholz</li><li><b>Duftfamilie: </b>holzig, würzig</li></ul>"
604,"Classic Electric Sky, EdT 100 ml",080431,7640171193366,199.9,men,2,https://www.rossmann.de/de/pflege-und-duft-jaguar-classic-electric-sky-edt-100-ml/p/7640171193366,"Der Duft beginnt mit einer energiegeladenen und prickelnder Oberfläche aus saftiger Grapefruit, die mit Veilchenblättern und Sichuan Pfeffer verfeinert ist und einen belebenden frischen Effekt erzeugt. Das intensive Herz des Duftes ist mit grünaromatischen Noten von Muskatellersalbei, umgeben von Geranien und französischen Lavendelnoten, ausgeglichen. Die Basis bilden lebhafte Ambra-Hölzer, die durch sanfte Tonkabohnen-Noten abgerundet werden. Abschließend sorgt frisches Moos für eine einzigartige Signatur. Frankreich ","<ul><li>Duftfamilie: Aromatisch, Fougère</li><li>Kopf: Grapefruit, Veilchen, Sichuan Pfeffer</li><li>Herz: Mukatellersalbei,Geranie, Lavendel</li><li>Basis: Ambra-Hölzer, Tonkabohne, Moos</li></ul>"
