lemma,absolute_women,relative_women,absolute_men,relative_men,delta
42090).this,3.0,3.8906468848887275e-05,2.0,6.80040802448147e-05,-2.909761139592742e-05
42090)this,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
42090this,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
42095this,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
45,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
47,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
47005,15.0,0.00019453234424443637,16.0,0.0005440326419585176,-0.0003495002977140812
48,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
5,142.0,0.001841572858847331,53.0,0.0018021081264875892,3.9464732359741767e-05
5(ci,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
"5)""""this",3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
"5),ci",0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
"5).""""this",1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
5).this,5.0,6.484411474814545e-05,3.0,0.00010200612036722203,-3.716200561907658e-05
5)80º,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
5)cette,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
5)esta,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
5)this,18.0,0.00023343881309332364,2.0,6.80040802448147e-05,0.00016543473284850893
50,6.0,7.781293769777455e-05,3.0,0.00010200612036722203,-2.4193182669447484e-05
50ml,26.0,0.0003371893966903564,4.0,0.0001360081604896294,0.000201181236200727
52,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
560033,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
560428,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560438,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
560472,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560496,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560541,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560556,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560567,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560572,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
560597,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560604,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
560605,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
560611,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
57,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
5ml,11.0,0.00014265705244592,0.0,0.0,0.00014265705244592
5this,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
6,21.0,0.0002723452819422109,12.0,0.00040802448146888814,-0.00013567919952667723
"6),ci",0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
6).this,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
60,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
60725,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
60730,165.0,0.0021398557866888,69.0,0.0023461407684461067,-0.00020628498175730668
60730(ext,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
"60730).""""this",1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
60730).this,6.0,7.781293769777455e-05,2.0,6.80040802448147e-05,9.808857452959857e-06
60730)this,4.0,5.187529179851637e-05,1.0,3.400204012240735e-05,1.787325167610902e-05
60ml,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
61570,2.0,2.5937645899258183e-05,3.0,0.00010200612036722203,-7.606847446796385e-05
62,7.0,9.078176064740364e-05,1.0,3.400204012240735e-05,5.677972052499629e-05
64,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
65,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
66,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
67,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
673,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
68,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
69,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
7,27.0,0.0003501582196399855,0.0,0.0,0.0003501582196399855
7.5ml,6.0,7.781293769777455e-05,0.0,0.0,7.781293769777455e-05
7.5mlfiery,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
7.5mlre,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
70,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
700,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
738174,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
74,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
75,7.0,9.078176064740364e-05,2.0,6.80040802448147e-05,2.277768040258894e-05
75ml,6.0,7.781293769777455e-05,4.0,0.0001360081604896294,-5.819522279185484e-05
77,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
77491,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
77492,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
77499,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
77891,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
77891).this,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
78,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
79%this,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
7th,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
8,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
80,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
81,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
81eau,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
82,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
84,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
85,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
87,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
875178,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
875191,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
875344,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
875362,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
875368,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
875374,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
875376,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
875394,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
88,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
89,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
90,10.0,0.0001296882294962909,1.0,3.400204012240735e-05,9.568618937388356e-05
90ml,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
91,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
92,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
93,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
94,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
947322,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
947676,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
947703,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
947735,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
947771,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
947949,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
947954,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
947976,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
947979,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
947980,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
95,12.0,0.0001556258753955491,0.0,0.0,0.0001556258753955491
96,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
9ml,5.0,6.484411474814545e-05,0.0,0.0,6.484411474814545e-05
<,63.0,0.0008170358458266328,1.0,3.400204012240735e-05,0.0007830338057042255
>,63.0,0.0008170358458266328,0.0,0.0,0.0008170358458266328
@juliette,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\\cette,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
\\rose,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
\absolus,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
\alcohol,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
\candie,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\carthamus,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\celebrate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\fleshyness,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\for,0.0,0.0,4.0,0.0001360081604896294,-0.0001360081604896294
\fragrance,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\head,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
\i've,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\ingredient,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\k,0.0,0.0,3.0,0.00010200612036722203,-0.00010200612036722203
\licorice,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
\q,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\the,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
\with,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
\woody,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
\ysl,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
a.,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
abandon,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
abie,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
abies,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ablaze,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
able,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
absinthe,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
absolu,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
absolus,8.0,0.00010375058359703273,1.0,3.400204012240735e-05,6.97485434746254e-05
absolut,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
absolute,141.0,0.0018286040358977019,51.0,0.0017341040462427746,9.44999896549273e-05
absolute-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
absolute/,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
absolutebase,6.0,7.781293769777455e-05,3.0,0.00010200612036722203,-2.4193182669447484e-05
absolutefragrance,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
absoluteindia,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
absolutely,4.0,5.187529179851637e-05,6.0,0.00020401224073444407,-0.0001521369489359277
absolutes,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
absorb,3.0,3.8906468848887275e-05,1.0,3.400204012240735e-05,4.904428726479928e-06
absorption,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
abundance,2.0,2.5937645899258183e-05,3.0,0.00010200612036722203,-7.606847446796385e-05
abundant,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
acacia,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accent,27.0,0.0003501582196399855,30.0,0.0010200612036722204,-0.0006699029840322349
accentuate,4.0,5.187529179851637e-05,5.0,0.00017001020061203673,-0.00011813490881352036
acceptance,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
access,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
accessory,5.0,6.484411474814545e-05,2.0,6.80040802448147e-05,-3.159965496669242e-06
accompany,3.0,3.8906468848887275e-05,3.0,0.00010200612036722203,-6.309965151833475e-05
accomplish,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
accomplishment,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
accord,280.0,0.003631270425896146,121.0,0.004114246854811289,-0.00048297642891514296
accord-,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
accord.-,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordambrettolide,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordance,12.0,0.0001556258753955491,1.0,3.400204012240735e-05,0.00012162383527314176
accordbase,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
accordbottom,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
accordheart,7.0,9.078176064740364e-05,0.0,0.0,9.078176064740364e-05
accordlemon,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordnote,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
accordolibanum,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordpatchoulibase,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordpetit,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accords,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
accordsandalwoodmiddle,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordshimoga,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordsmoked,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accordsmood,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
accord​,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accord​base,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accornero,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
accurate,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
acetate,123.0,0.0015951652228043782,21.0,0.0007140428425705543,0.0008811223802338239
acetate.this,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
acetyl,5.0,6.484411474814545e-05,2.0,6.80040802448147e-05,-3.159965496669242e-06
acetyloctahydronaphthalene,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
acetyloctahydronaphthalenes,27.0,0.0003501582196399855,9.0,0.0003060183611016661,4.413985853831938e-05
acetyloctahydronaphthalenesthis,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
achetã,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
achetãƒâ,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
acheté,3.0,3.8906468848887275e-05,3.0,0.00010200612036722203,-6.309965151833475e-05
achieve,7.0,9.078176064740364e-05,3.0,0.00010200612036722203,-1.1224359719818399e-05
achilles,4.0,5.187529179851637e-05,2.0,6.80040802448147e-05,-1.6128788446298327e-05
achingly,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
achizitionat,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
acid,30.0,0.00038906468848887274,8.0,0.0002720163209792588,0.00011704836750961396
acidla,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
acidthis,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
acidulous,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
acorn,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
acqua,10.0,0.0001296882294962909,10.0,0.00034002040122407346,-0.00021033217172778255
acque,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
acrtichecture,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
acrylate,8.0,0.00010375058359703273,2.0,6.80040802448147e-05,3.574650335221804e-05
acrylates,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
acryloyldimethyl,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
acryloyldimethyltaurate,10.0,0.0001296882294962909,0.0,0.0,0.0001296882294962909
act,15.0,0.00019453234424443637,4.0,0.0001360081604896294,5.852418375480698e-05
action,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
actiscent,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
activate,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
active,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
aculeatu,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
adam,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
adansonia,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
adapté,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
adaptés,5.0,6.484411474814545e-05,8.0,0.0002720163209792588,-0.00020717220623111334
adatti,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
add,42.0,0.0005446905638844218,17.0,0.0005780346820809249,-3.334411819650308e-05
added,1.0,1.2968822949629092e-05,3.0,0.00010200612036722203,-8.903729741759295e-05
addict,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
addiction,26.0,0.0003371893966903564,8.0,0.0002720163209792588,6.517307571109762e-05
addictive,96.0,0.0012450070031643928,44.0,0.0014960897653859232,-0.0002510827622215304
addictiveamber,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
addictivefig,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
addictivejasmine,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
addictively,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
addition,13.0,0.0001685946983451782,7.0,0.0002380142808568514,-6.941958251167321e-05
additional,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
address,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
adiapate,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
adipate,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
adjective,1.0,1.2968822949629092e-05,3.0,0.00010200612036722203,-8.903729741759295e-05
adjectives,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
adjust,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
admire,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
adopt,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
adore,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
adorn,27.0,0.0003501582196399855,10.0,0.00034002040122407346,1.0137818415912041e-05
adornment,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
adrenalin,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
adrenaline,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
advance,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
advantage,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
adventure,8.0,0.00010375058359703273,3.0,0.00010200612036722203,1.7444632298106998e-06
adventurer,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
adventurous,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
aerial,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
aerodynamic,0.0,0.0,4.0,0.0001360081604896294,-0.0001360081604896294
aesculus,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
aesthetic,1.0,1.2968822949629092e-05,4.0,0.0001360081604896294,-0.0001230393375400003
aesthetics,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
affect,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
affirm,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
afford,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
afin,6.0,7.781293769777455e-05,9.0,0.0003060183611016661,-0.00022820542340389158
afraid,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
africa,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
african,3.0,3.8906468848887275e-05,4.0,0.0001360081604896294,-9.710169164074212e-05
afternoon,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
aftershave,0.0,0.0,32.0,0.001088065283917035,-0.001088065283917035
aftershave.-,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
age,2.0,2.5937645899258183e-05,1.0,3.400204012240735e-05,-8.064394223149163e-06
aged,2.0,2.5937645899258183e-05,2.0,6.80040802448147e-05,-4.206643434555651e-05
agent,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
aggiornata,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
aggressor,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
aghion,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
ago,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
agree,4.0,5.187529179851637e-05,0.0,0.0,5.187529179851637e-05
agricultural,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
agriculture,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
agréable,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
ahead,3.0,3.8906468848887275e-05,0.0,0.0,3.8906468848887275e-05
aid,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
aim,1.0,1.2968822949629092e-05,1.0,3.400204012240735e-05,-2.1033217172778255e-05
aimé,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
air,30.0,0.00038906468848887274,5.0,0.00017001020061203673,0.000219054487876836
airiness,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
airy,21.0,0.0002723452819422109,3.0,0.00010200612036722203,0.00017033916157498889
aka,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
akigalawood,9.0,0.00011671940654666182,1.0,3.400204012240735e-05,8.271736642425447e-05
al,1.0,1.2968822949629092e-05,2.0,6.80040802448147e-05,-5.50352572951856e-05
alba,0.0,0.0,1.0,3.400204012240735e-05,-3.400204012240735e-05
alberto,21.0,0.0002723452819422109,2.0,6.80040802448147e-05,0.00020434120169739623
album,5.0,6.484411474814545e-05,1.0,3.400204012240735e-05,3.0842074625738105e-05
alcazar,1.0,1.2968822949629092e-05,0.0,0.0,1.2968822949629092e-05
alchemical,0.0,0.0,2.0,6.80040802448147e-05,-6.80040802448147e-05
alchemist,69.0,0.0008948487835244073,0.0,0.0,0.0008948487835244073
alchemists,2.0,2.5937645899258183e-05,0.0,0.0,2.5937645899258183e-05
